Mmes.	1.237129
l.	1.166295
Tech.	1.060044
G.O.P.	0.949913
Sens.	0.949913
S.S.	0.949913
K.G.	0.949913
C.C.N.Y.	0.949913
Rul.	0.949913
viz.	0.949913
yd.	0.949913
Msec.	0.949913
Ry.	0.949913
D.J.	0.949913
J.H.	0.949913
Wis.	0.949913
A.A.U.	0.949913
N.Y.U.	0.949913
R.L.	0.949913
Yok.	0.949913
Jas.	0.949913
pro-U.N.F.P.	0.949913
Dak.	0.949913
B.D.	0.949913
mc.	0.949913
B.B.C.	0.949913
w.	0.949913
Y.M.H.A.	0.949913
W.M.	0.949913
nw.	0.949913
Grev.	0.949913
H.P.R.	0.949913
B.S.	0.949913
Cf.	0.949913
C.A.I.P.	0.949913
McN.	0.949913
Gre.	0.949913
ex-Gov.	0.949913
Kans.	0.949913
P.L.	0.949913
Maj.	0.949913
I.M.F.	0.949913
what-will-T.	0.949913
Chmn.	0.949913
Y.W.C.A.	0.949913
Ter.	0.949913
U.M.T.	0.949913
Nev.	0.949913
Cmdr.	0.949913
W.R.	0.949913
H.L.	0.949913
Spec.	0.949913
Ct.	0.949913
S.S.R.	0.949913
Aubr.	0.949913
Sha.	0.949913
var.	0.949913
Pt.	0.949913
E.O.	0.949913
Vs.	0.949913
F.S.C.	0.949913
U.s.	0.949913
K.J.P.	0.949913
USN.	0.949913
C.C.B.	0.949913
N.L.	0.949913
M.D.	0.949913
Penna.	0.949913
W.G.	0.949913
Mfg.	0.949913
A.K.C.	0.949913
Lond.	0.949913
N.M.	0.949913
seq.	0.949913
Presbyterian-St.	0.949913
Y.M.C.A.	0.949913
D.O.A.	0.949913
P.-T.A.	0.949913
T.B.	0.949913
eqns.	0.949913
A.I.D.	0.949913
Shak.	0.949913
I.B.M.	0.949913
Pfc.	0.949913
E.T.	0.949913
H.W.	0.949913
W.H.	0.949913
Mts.	0.949913
L.S.U.	0.949913
Ath.	0.949913
Cir.	0.949913
Brig.	0.949913
R.A.F.	0.949913
Ed.	0.918377
App.	0.899826
Cal.	0.899826
mEq.	0.899826
nos.	0.899826
u.	0.849739
fed.	0.546421
Del.	0.449042
ml.	0.398955
Miss.	-2.233095
no.	-15.429935
I.	-47.728749
in.	-106.554789
a.	-544.049492
