Messrs.	3.000000
A.M.A.	3.000000
Y.	3.000000
Rd.	3.000000
Ore.	3.000000
P.D.I.	3.000000
F.D.R.	3.000000
chap.	3.000000
D.A.	3.000000
i.d.	3.000000
Dept.	3.000000
U.N.F.P.	3.000000
-oz.	3.000000
eqn.	3.000000
a.	3.000000
Kan.	3.000000
O.E.C.D.	3.000000
Miss.	3.000000
Mar.	3.000000
A.B.	3.000000
Md.	3.000000
Pa.	3.000000
U.M.C.I.A.	3.000000
Mmes.	2.000000
D.W.	2.000000
U.S.C.	2.000000
-lb.	2.000000
oz.	2.000000
U.S.A.	2.000000
R.H.	2.000000
Bldg.	2.000000
Dist.	2.000000
Okla.	2.000000
Ind.	2.000000
Rte.	2.000000
Reps.	2.000000
Wm.	2.000000
ca.	2.000000
Prop.	2.000000
Vol.	2.000000
-ft.	2.000000
ex-Mrs.	2.000000
J.D.H.	2.000000
B.A.	2.000000
F.B.I.	2.000000
M.P.	2.000000
Mich.	2.000000
E.G.T.	2.000000
H.M.	2.000000
Conn.	2.000000
Q.	2.000000
Supt.	2.000000
F.R.	2.000000
T.W.	2.000000
S.C.	2.000000
m.	2.000000
Ed.	2.000000
pl.	2.000000
sec.	2.000000
Eq.	2.000000
dept.	2.000000
La.	2.000000
fed.	1.000000
G.O.P.	1.000000
Sens.	1.000000
S.S.	1.000000
K.G.	1.000000
C.C.N.Y.	1.000000
Rul.	1.000000
-Oct.	1.000000
al.	1.000000
viz.	1.000000
yd.	1.000000
Msec.	1.000000
Ry.	1.000000
D.J.	1.000000
J.H.	1.000000
Wis.	1.000000
A.A.U.	1.000000
N.Y.U.	1.000000
App.	1.000000
R.L.	1.000000
Yok.	1.000000
Jas.	1.000000
pro-U.N.F.P.	1.000000
Dak.	1.000000
B.D.	1.000000
mc.	1.000000
N.J.	1.000000
B.B.C.	1.000000
w.	1.000000
Y.M.H.A.	1.000000
-mg.	1.000000
W.M.	1.000000
nw.	1.000000
Del.	1.000000
Grev.	1.000000
H.P.R.	1.000000
B.S.	1.000000
Cf.	1.000000
C.A.I.P.	1.000000
McN.	1.000000
Tech.	1.000000
Gre.	1.000000
Cal.	1.000000
u.	1.000000
ex-Gov.	1.000000
mEq.	1.000000
Ky.	1.000000
Kans.	1.000000
P.L.	1.000000
Maj.	1.000000
OK.	1.000000
I.M.F.	1.000000
what-will-T.	1.000000
Mont.	1.000000
Chmn.	1.000000
Y.W.C.A.	1.000000
Ter.	1.000000
U.M.T.	1.000000
-kc.	1.000000
Nev.	1.000000
Assn.	1.000000
Cmdr.	1.000000
W.R.	1.000000
H.L.	1.000000
Spec.	1.000000
Ct.	1.000000
kc.	1.000000
S.S.R.	1.000000
Ga.	1.000000
-hp.	1.000000
I.R.S.	1.000000
-million-lb.	1.000000
Aubr.	1.000000
nos.	1.000000
Sha.	1.000000
var.	1.000000
Pt.	1.000000
E.O.	1.000000
Vs.	1.000000
F.S.C.	1.000000
U.s.	1.000000
ml.	1.000000
K.J.P.	1.000000
G.B.S.	1.000000
USN.	1.000000
C.C.B.	1.000000
Blvd.	1.000000
N.L.	1.000000
M.D.	1.000000
-yr.	1.000000
Penna.	1.000000
l.	1.000000
W.G.	1.000000
Mfg.	1.000000
A.K.C.	1.000000
Lond.	1.000000
K.C.	1.000000
N.M.	1.000000
seq.	1.000000
Presbyterian-St.	1.000000
Y.M.C.A.	1.000000
D.O.A.	1.000000
P.-T.A.	1.000000
T.B.	1.000000
eqns.	1.000000
A.I.D.	1.000000
Shak.	1.000000
-ml.	1.000000
I.B.M.	1.000000
Pfc.	1.000000
-degrees-F.	1.000000
E.T.	1.000000
H.W.	1.000000
W.H.	1.000000
Mts.	1.000000
L.S.U.	1.000000
Ath.	1.000000
Cir.	1.000000
Brig.	1.000000
R.A.F.	1.000000
