armas.	12.416177
muerte.	12.404755
reto.	12.201973
pena.	12.067978
noche.	12.045313
FED.	11.922432
Común.	11.846539
decir.	11.723994
pobres.	11.526219
mismos.	11.453846
P.	11.439511
momento.	11.241365
S.	11.204857
FMI.	11.014727
aéreo.	10.958461
ésta.	10.711677
OIT.	10.599801
bajo.	10.563893
total.	10.500514
África.	10.454893
respecto.	10.341097
dar.	10.298194
fiscal.	10.241294
fecha.	10.100625
europeos.	9.967132
zonas.	9.850946
éste.	9.732579
vidas.	9.591792
error.	9.539998
BEI.	9.519287
IV.	9.208960
guerra.	9.133664
Bajos.	9.059845
nadie.	8.947816
Tratado.	8.849315
cero.	8.750793
breve.	8.667065
Medio.	8.662387
forma.	8.637446
Israel.	8.338462
India.	8.328994
kg.	8.225357
R.U.	8.196874
fondos.	8.100646
Estado.	8.078912
vial.	8.049763
política.	8.043834
fase.	7.936784
OGM.	7.927202
mujer.	7.823910
papel.	7.811174
viene.	7.697519
Haya.	7.558517
núm.	7.541124
m.	7.519489
actuar.	7.511800
semana.	7.351107
V.	7.257619
abril.	7.255695
ºC.	7.213375
AAE.	7.054570
III.	6.883560
suya.	6.757014
PESC.	6.672955
debe.	6.666155
ambiente.	6.660582
julio.	6.633115
VIH.	6.591095
R.	6.582745
L.	6.499385
humano.	6.370279
sexual.	6.164808
rusa.	6.105795
clima.	6.036730
St.	5.997029
calidad.	5.919508
T.	5.908035
ponente.	5.907420
PNB.	5.904388
XIX.	5.862523
mío.	5.797906
buena.	5.766110
Sras.	5.711157
OCDE.	5.708405
sola.	5.693232
ej.	5.662785
drogas.	5.635293
n.	5.583748
riesgo.	5.552495
pobreza.	5.510376
medida.	5.463717
suyo.	5.458113
niño.	5.434518
ruso.	5.420755
todas.	5.409885
cf.	5.347539
alguno.	5.341029
sexo.	5.322112
tabaco.	5.311046
quo.	5.304539
OSCE.	5.268507
Chipre.	5.255898
t.	5.245552
género.	5.196977
deuda.	5.194442
PCP.	5.183730
sida.	5.179830
vano.	5.165673
b.	5.159553
PVC.	5.154082
mm.	5.145949
nosotros.	5.081563
miembro.	5.068983
igual.	5.053334
cambio.	4.995301
problema.	4.981558
Lomé.	4.882604
ejemplo.	4.860560
ocupa.	4.806427
s.	4.676533
Kyoto.	4.636226
TIC.	4.633208
Verde.	4.546372
terreno.	4.523957
control.	4.484209
reales.	4.440821
paga.	4.399261
pueblo.	4.336982
siglo.	4.332206
semanas.	4.309205
Q.	4.302065
Z.	4.299151
MEDA.	4.248342
nacional.	4.227327
opinión.	4.222007
Km.	4.209537
mg.	4.162321
sistema.	4.113820
leal.	4.079383
cm.	4.030570
sabe.	3.983149
medidas.	3.982918
Irak.	3.944362
nuclear.	3.934277
Kyi.	3.887200
sala.	3.816110
Mr.	3.803856
Kioto.	3.776738
palabra.	3.765225
redes.	3.710726
fuerte.	3.700703
dado.	3.695681
fines.	3.660923
York.	3.642084
norma.	3.640495
malo.	3.577702
pronto.	3.568006
áreas.	3.567458
caro.	3.555461
EEE.	3.532721
TI.	3.463282
Río.	3.448863
materia.	3.431821
manera.	3.421042
rurales.	3.346906
sido.	3.271308
precio.	3.246349
hoc.	3.239188
gestión.	3.219077
Salud.	3.182584
situ.	3.159604
Tíbet.	3.156298
graves.	3.147915
POP.	3.133896
daños.	3.133484
Parlamento.	3.133326
fuera.	3.132394
p.m.	3.114812
GATT.	3.077107
escrito.	3.073137
amplio.	3.057793
alta.	3.056571
hará.	3.043803
baño.	2.973102
seguir.	2.954111
mama.	2.951568
están.	2.938262
mayoría.	2.918394
Pen.	2.915974
si.	2.886435
Cox.	2.874828
locales.	2.848525
dice.	2.838837
amplia.	2.834517
privado.	2.825244
claras.	2.789057
-Sr.	2.786937
propio.	2.762159
Congo.	2.742702
N.	2.740726
FAO.	2.739041
tener.	2.738379
X.	2.736663
otoño.	2.715293
defensa.	2.710646
acceso.	2.678108
alguna.	2.668552
cierto.	2.635701
FSE.	2.569599
solos.	2.563148
tabú.	2.552646
Suecia.	2.531589
sociedad.	2.518570
escala.	2.512029
capital.	2.509934
creo.	2.508862
vital.	2.503841
fría.	2.491683
droga.	2.488014
medios.	2.457720
Belarús.	2.453118
acta.	2.444537
débil.	2.429844
ECHO.	2.429160
rápido.	2.425702
comercio.	2.423951
gastos.	2.401276
Pueblo.	2.393558
Oslo.	2.389526
meta.	2.369464
cambios.	2.357204
práctica.	2.342284
nueva.	2.341334
tomar.	2.324367
Lama.	2.317774
sana.	2.309562
Dra.	2.295125
pasada.	2.265847
Kok.	2.261489
prensa.	2.249054
también.	2.245556
Bush.	2.239296
visados.	2.237774
aspectos.	2.237582
carne.	2.235614
Ud.	2.228141
positivo.	2.227739
hagan.	2.163411
S.A.	2.159794
pasos.	2.155474
Derecho.	2.135021
pueblos.	2.123332
Libia.	2.114660
fracaso.	2.109915
activa.	2.094788
sano.	2.091614
árabe.	2.074973
revés.	2.056822
empresa.	2.041847
Rin.	2.031763
Kg.	2.000459
fuerza.	1.990299
CECA.	1.953423
Moscú.	1.943419
ITER.	1.941821
carta.	1.935660
Internet.	1.900755
pagar.	1.879978
animales.	1.854256
votación.	1.849111
cuotas.	1.844851
hacen.	1.825699
AMI.	1.824165
verde.	1.818230
mejora.	1.806466
art.	1.803312
aérea.	1.793593
Bruselas.	1.789070
opción.	1.784579
PMA.	1.780191
grupos.	1.773873
ADN.	1.764979
Mundo.	1.763913
propia.	1.757124
propuesta.	1.751139
Haití.	1.747560
plano.	1.738027
larga.	1.737811
Chad.	1.733264
deber.	1.725704
Túnez.	1.715704
vivo.	1.712931
nulo.	1.712690
Doc.	1.711824
mandato.	1.702730
rapidez.	1.699385
abajo.	1.686544
Dios.	1.672076
derechos.	1.662646
Sudán.	1.641643
vivos.	1.636353
Siria.	1.634719
corto.	1.634693
roto.	1.633993
Viena.	1.604612
solución.	1.584253
tren.	1.570627
deseo.	1.562221
PECO.	1.545898
PTU.	1.545139
Sen.	1.543978
Humanos.	1.518608
pregunta.	1.514767
sexos.	1.514116
Srta.	1.507731
diálogo.	1.481999
Croacia.	1.478804
Suiza.	1.474079
consumo.	1.468595
saben.	1.464071
hombres.	1.451436
rusos.	1.451250
iraní.	1.444482
públicas.	1.435589
buques.	1.430912
Srs.	1.428227
economía.	1.424453
enorme.	1.422207
ruido.	1.416995
riesgos.	1.405566
agenda.	1.404821
cultura.	1.402543
bancos.	1.399992
Egeo.	1.388359
adecuada.	1.384527
básicos.	1.382996
unidad.	1.380375
vacío.	1.379469
Austria.	1.358957
existen.	1.352952
París.	1.352620
U.	1.339078
gr.	1.336885
Cf.	1.336885
simple.	1.327677
civiles.	1.307741
ppm.	1.304392
económica.	1.299807
TACIS.	1.296640
azar.	1.296137
colegas.	1.291555
miel.	1.289608
central.	1.277531
falso.	1.275107
kurda.	1.274981
regiones.	1.274719
Lanka.	1.267969
avanzar.	1.267465
Mrs.	1.264587
Böge.	1.263946
entero.	1.258857
locas.	1.256738
ISO.	1.256008
out.	1.256008
inicial.	1.252898
bruto.	1.238381
alma.	1.228775
avión.	1.225856
CFC.	1.224971
Bonn.	1.222945
mares.	1.221369
USD.	1.218793
Pack.	1.215416
familia.	1.211517
naval.	1.210942
sueco.	1.207950
personal.	1.207792
cultural.	1.206031
odio.	1.202579
Togo.	1.198063
ética.	1.196280
boca.	1.191650
febrero.	1.186271
dólar.	1.185002
positiva.	1.179767
kurdo.	1.179675
Niño.	1.178956
natural.	1.176419
menores.	1.173535
Polonia.	1.158844
propios.	1.158153
razones.	1.151202
pág.	1.147562
W.G.	1.147562
U.E.	1.147562
N.V.	1.147562
muchos.	1.134830
gracias.	1.133310
nr.	1.129487
fijo.	1.118548
futuras.	1.117916
negro.	1.116950
hogar.	1.114321
a.C.	1.101025
EEUU.	1.100204
públicos.	1.093625
ozono.	1.089201
Líbano.	1.089188
elevado.	1.086357
dicha.	1.085784
esencial.	1.077610
adecuado.	1.074552
tareas.	1.070630
cómo.	1.063449
gana.	1.062991
Casa.	1.057785
Oriental.	1.057607
luego.	1.050865
cacao.	1.049810
Comunidad.	1.040401
anterior.	1.038839
ASEAN.	1.038308
Hamás.	1.032753
demora.	1.029200
período.	1.022747
víctimas.	1.019220
rusas.	1.018128
Lagos.	1.012939
legales.	1.010523
lenguas.	0.998779
suyos.	0.998596
políticos.	0.993032
directiva.	0.992903
mercados.	0.990775
en.	0.989040
Pekín.	0.988341
Mann.	0.986920
refiere.	0.986214
causas.	0.981456
Único.	0.979237
Nepal.	0.974085
doble.	0.973965
desean.	0.972852
Rumanía.	0.954563
Grupos.	0.951814
lugares.	0.946134
sanos.	0.945232
Alpes.	0.944524
siete.	0.940644
Chile.	0.932627
marino.	0.930486
digna.	0.930152
desear.	0.929967
SWIFT.	0.917462
pobre.	0.916286
tienen.	0.916066
arena.	0.915429
examen.	0.905910
lento.	0.905230
cifras.	0.902653
PHARE.	0.898777
Golfo.	0.895648
Dª.	0.891257
Tm.	0.891257
sr.	0.891257
abierta.	0.882555
jurídica.	0.882500
móvil.	0.876766
técnica.	0.876757
SLIM.	0.876102
libertad.	0.875108
UCLAF.	0.871530
frutos.	0.865375
objetivos.	0.862602
ideal.	0.862519
Life.	0.859628
caros.	0.856968
BAT.	0.854262
ELK.	0.847518
gusto.	0.846681
Darfur.	0.845655
ríos.	0.845418
turismo.	0.843989
lunes.	0.841127
calle.	0.835572
iraquí.	0.833814
Señorías.	0.833200
Cuentas.	0.832212
colega.	0.831246
rumbo.	0.829658
reformas.	0.825915
residuos.	0.822729
cohesión.	0.820631
a.m.	0.819687
U.S.	0.819687
servicios.	0.816667
seis.	0.810335
Monti.	0.809998
Barroso.	0.809825
pelo.	0.807726
vuelo.	0.804802
Leona.	0.797849
Dam.	0.797605
Vigo.	0.796385
planes.	0.793616
china.	0.788092
Cumbre.	0.786166
inglés.	0.782958
checa.	0.781530
ético.	0.778048
falsa.	0.776662
formas.	0.774926
casas.	0.772996
mejorar.	0.771656
muerto.	0.765860
crítica.	0.763744
UEN.	0.763618
Alemania.	0.762178
solas.	0.757939
Schengen.	0.749215
CITES.	0.744653
añadido.	0.737545
Cué.	0.735197
regla.	0.733695
río.	0.730617
urnas.	0.726161
humo.	0.724325
lados.	0.724162
historia.	0.723845
mías.	0.722008
abordar.	0.721698
cárcel.	0.720391
Tratados.	0.717708
presente.	0.716178
finales.	0.714110
suceda.	0.708461
cumplir.	0.704306
Qaeda.	0.699693
aftosa.	0.697217
Autor.	0.695010
EMAS.	0.693447
duro.	0.692147
cita.	0.689352
misión.	0.689173
Gobierno.	0.687698
aves.	0.686601
médica.	0.685697
aborto.	0.682795
Oil.	0.677727
diez.	0.675871
mente.	0.673408
momentos.	0.672873
islam.	0.667979
correcto.	0.667462
América.	0.666644
amenaza.	0.664148
madre.	0.662536
estado.	0.656527
d.C.	0.655750
H.G.	0.655750
Cotonú.	0.654678
lucro.	0.654518
justas.	0.649931
mitad.	0.649605
pocos.	0.648975
ALDE.	0.646102
vacuno.	0.645326
Kenia.	0.643338
cl.	0.643244
logrado.	0.641905
XVI.	0.640560
c.	0.639282
menudo.	0.636616
concretas.	0.636536
barata.	0.633047
parcial.	0.630064
vacías.	0.628411
fútbol.	0.627814
sueño.	0.626014
urgencia.	0.624190
saber.	0.620117
posición.	0.619970
Laeken.	0.619758
México.	0.614351
pared.	0.614275
palabras.	0.613973
Islam.	0.609728
Taiwán.	0.607217
negra.	0.602719
Praga.	0.601659
ITRE.	0.597942
niñas.	0.595960
puerto.	0.595578
fumar.	0.594538
siglos.	0.592609
aviar.	0.592501
maíz.	0.589990
ayudar.	0.589762
CDU.	0.589636
duras.	0.586681
Wogau.	0.586639
Bowe.	0.586601
Milenio.	0.585030
arriba.	0.584266
humanas.	0.583700
viven.	0.582882
grano.	0.576679
eficaces.	0.573717
plomo.	0.573129
mejoras.	0.572852
vejez.	0.570386
fases.	0.569595
Zaire.	0.567838
democracia.	0.566184
con.	0.566097
policía.	0.564726
BERD.	0.562034
danés.	0.560563
puro.	0.559977
inútil.	0.553491
curar.	0.548495
TJCE.	0.544154
ancha.	0.543834
-Sra.	0.542783
productos.	0.540867
griega.	0.540383
ampliación.	0.538948
Acero.	0.537150
Zana.	0.535646
Wynn.	0.535384
aumento.	0.533614
Justicia.	0.529763
amor.	0.527836
todavía.	0.527764
Annan.	0.526355
Berg.	0.526199
Putin.	0.525334
Kohl.	0.522304
Yemen.	0.521958
tiempos.	0.521760
Media.	0.518379
GHz.	0.517711
terror.	0.517176
posibles.	0.516633
STOA.	0.512215
blanco.	0.510339
joven.	0.508132
calma.	0.501504
opciones.	0.501211
reunión.	0.498118
concreta.	0.496702
petróleo.	0.494899
Madrid.	0.492917
Vds.	0.491812
srs.	0.491812
D.C.	0.491812
kgs.	0.491812
cfr.	0.491812
Cairo.	0.491112
Aires.	0.489129
igualdad.	0.486392
efectos.	0.484272
directa.	0.483194
Ebro.	0.483131
Laos.	0.480670
diaria.	0.480021
Duff.	0.479849
rey.	0.478775
Alí.	0.476580
lenta.	0.473584
non.	0.470626
petición.	0.470570
carbón.	0.468113
pequeño.	0.467432
progreso.	0.466152
ADPIC.	0.466098
Comercio.	0.465233
danesa.	0.464855
lejano.	0.464507
Adam.	0.464476
prisa.	0.463520
Balcanes.	0.461767
fiscales.	0.460103
CEDH.	0.458655
Portugal.	0.458425
caza.	0.456384
abierto.	0.456358
PYMES.	0.451953
altas.	0.450997
ADR.	0.450864
males.	0.450629
Veil.	0.449403
Maat.	0.449176
COV.	0.448386
Sp.	0.445628
ss.	0.445628
ºF.	0.445628
-R.	0.445628
-p.	0.445628
Pex.	0.443687
preguntas.	0.442770
Burg.	0.442176
Funk.	0.441326
ciudades.	0.441288
Saudí.	0.426128
completo.	0.423881
Pacto.	0.420829
Euro.	0.420372
ciento.	0.420320
solar.	0.419641
Maes.	0.418857
último.	0.418549
rodea.	0.418118
deudas.	0.418087
etcétera.	0.417071
marina.	0.416568
doc.	0.415515
griego.	0.415121
NN.UU.	0.414977
efectiva.	0.414428
esperar.	0.411794
órganos.	0.410012
barco.	0.409686
resolución.	0.408773
Mugabe.	0.408078
ml.	0.406280
Ltd.	0.406264
EFD.	0.406264
Rübig.	0.406054
Santer.	0.405471
aéreos.	0.403902
familias.	0.400711
Feira.	0.399024
OICVM.	0.394876
actitud.	0.393590
violencia.	0.389148
loco.	0.389100
REX.	0.387603
Macao.	0.386690
chinas.	0.386628
resultado.	0.385488
dato.	0.384739
Essen.	0.383358
desempleo.	0.383356
Flynn.	0.380912
indio.	0.380079
lacra.	0.379151
digital.	0.379070
anexo.	0.378408
coche.	0.378233
sesiones.	0.375113
popular.	0.372268
aviso.	0.371118
Argelia.	0.370608
Husein.	0.369483
fuente.	0.369383
industria.	0.368982
ruedas.	0.368585
ACNUR.	0.366957
clavo.	0.366458
limpia.	0.366456
SADC.	0.364871
verlo.	0.364736
v.	0.364270
Angola.	0.363350
cepos.	0.363141
mill.	0.361855
Interior.	0.361710
extra.	0.361084
Ankara.	0.360830
índole.	0.360655
mejores.	0.360261
urbano.	0.359899
malos.	0.358727
frágil.	0.356586
miras.	0.352806
comercial.	0.352313
quiere.	0.350643
cautela.	0.350526
naciones.	0.349489
filas.	0.348616
unidos.	0.347562
breves.	0.346433
partidos.	0.344674
gobierno.	0.344653
cielo.	0.343835
arms.	0.341065
sostenible.	0.339733
inmediato.	0.339530
Elles.	0.338683
Aérea.	0.338550
elogio.	0.337310
fijos.	0.336138
Lahti.	0.335968
feto.	0.335938
Comité.	0.335445
lograr.	0.335315
oeste.	0.334693
falsos.	0.333560
entonces.	0.333074
seguras.	0.329077
rojos.	0.329007
financiera.	0.328885
árabes.	0.328059
Sta.	0.327875
mgs.	0.327875
A.Q.	0.327875
grs.	0.327875
rev.	0.327875
k.o.	0.327875
r.o.	0.327875
Inc.	0.327875
n.v.	0.327875
J.P.	0.327875
J.K.	0.327875
turcas.	0.327691
ocurre.	0.327655
olvido.	0.327488
propone.	0.326392
ligera.	0.324702
bovino.	0.324683
enormes.	0.324084
críticas.	0.322737
Quince.	0.322251
ejemplos.	0.320345
conjunta.	0.319304
lujo.	0.318518
Rack.	0.317768
carretera.	0.316712
cien.	0.316705
hacemos.	0.315938
tardar.	0.315243
éxitos.	0.314979
PPE-DE.	0.314300
Reglamento.	0.313850
urbana.	0.313288
cuestiones.	0.312879
completa.	0.311228
censura.	0.311168
última.	0.310880
Star.	0.309749
túnel.	0.309611
litro.	0.308955
hogares.	0.308920
trabajar.	0.308177
bastan.	0.306206
EFSA.	0.305489
vecino.	0.304660
revisión.	0.304280
afectadas.	0.303953
eficiente.	0.303367
Jöns.	0.303028
Prof.	0.301546
deseado.	0.301401
mutuas.	0.300594
firmes.	0.300373
digno.	0.300233
Liese.	0.299245
acabar.	0.298821
CAD.	0.297750
Schulz.	0.297674
basura.	0.297093
piloto.	0.296788
barato.	0.296671
dónde.	0.296650
arroz.	0.295935
bovina.	0.295770
agosto.	0.295607
idioma.	0.293734
éticos.	0.293216
étnica.	0.292028
rabia.	0.291989
Byrne.	0.291552
ajena.	0.291367
PCSD.	0.290857
errónea.	0.290472
EI.	0.290122
término.	0.288753
Dayton.	0.288105
copa.	0.287557
spp.	0.287501
NOX.	0.287501
Arafat.	0.286396
dentro.	0.285586
fijas.	0.284820
venir.	0.283905
turcos.	0.281471
Tampere.	0.281262
calor.	0.281235
Galileo.	0.279736
bandas.	0.278095
entorno.	0.277593
coches.	0.277120
kurdos.	0.275181
aceptable.	0.274700
patria.	0.274178
concretos.	0.274157
queja.	0.273876
mensaje.	0.272575
prioridad.	0.272221
impulso.	0.271676
desafíos.	0.270718
necesita.	0.269992
estilo.	0.268568
electoral.	0.268447
impuestos.	0.267926
Bulgaria.	0.267523
comienzo.	0.266079
Seúl.	0.265984
adecuadas.	0.265751
viables.	0.263595
desleal.	0.263400
CEE.	0.262762
nucleares.	0.262405
Patten.	0.261875
válida.	0.261793
malas.	0.261702
Lange.	0.261611
Ashton.	0.261120
Género.	0.259641
Bolsa.	0.257843
suficiente.	0.257510
fax.	0.257504
Amsterdam.	0.257014
Papa.	0.256155
tapete.	0.255436
Cunha.	0.254701
Ministros.	0.254028
Roth.	0.253903
Blanc.	0.253845
laxa.	0.253649
RTE-T.	0.252348
ocurrir.	0.252001
fósiles.	0.251870
partido.	0.250946
reloj.	0.250449
firmas.	0.250400
Abeba.	0.249225
absurdo.	0.248461
Qatar.	0.247483
oradores.	0.246987
cerrada.	0.245688
intereses.	0.245191
ACP-UE.	0.244486
oírlo.	0.244315
vasco.	0.244274
sanciones.	0.243682
afgana.	0.243100
difíciles.	0.243025
dolor.	0.242358
centro.	0.241895
NU.	0.240875
embargo.	0.240210
económicos.	0.240203
Castro.	0.240040
globo.	0.239953
piensos.	0.239373
prisión.	0.239322
consumidor.	0.239070
actúe.	0.238059
física.	0.238018
S-D.	0.236636
parecer.	0.236141
Oreja.	0.234759
empeño.	0.234436
terceros.	0.234338
realizado.	0.233332
negocio.	0.233226
justos.	0.233183
creíble.	0.233003
primero.	0.232890
bla.	0.232730
británico.	0.232000
razonable.	0.232000
dignidad.	0.231433
deseen.	0.230862
OSPAR.	0.230010
positivos.	0.227687
Dunn.	0.227336
viernes.	0.227109
naturales.	0.225552
Moldova.	0.225502
largos.	0.225374
magia.	0.225322
metas.	0.224739
resultados.	0.223895
Vinci.	0.222875
nacer.	0.222502
Dini.	0.222229
elección.	0.222077
técnicas.	0.221227
Lyon.	0.220722
hito.	0.219777
Nigeria.	0.219062
Comisaria.	0.217740
polvo.	0.217687
cerrado.	0.217379
fama.	0.216693
gratis.	0.216231
regionales.	0.215818
suceder.	0.215632
duros.	0.214821
adultos.	0.214019
Génova.	0.213371
armado.	0.213298
Corán.	0.212490
libro.	0.211871
monetaria.	0.211703
desee.	0.211631
falsas.	0.210859
plátano.	0.209980
quórum.	0.209805
particular.	0.209243
Atenas.	0.209185
iguales.	0.208506
postal.	0.208356
federal.	0.208146
Rühle.	0.208010
jueces.	0.207728
existente.	0.207226
vitro.	0.205224
separado.	0.205092
idiomas.	0.204692
Böhm.	0.204650
millas.	0.204412
Stalin.	0.203952
erróneo.	0.203859
locura.	0.203344
lograrlo.	0.203140
crítico.	0.202907
compromiso.	0.202436
señalar.	0.202251
ocasiones.	0.202160
máxima.	0.201836
belgas.	0.201651
externa.	0.201523
militares.	0.200743
Defensa.	0.199900
fiables.	0.199554
etapas.	0.199258
alguien.	0.199032
excelente.	0.198707
existentes.	0.198309
elecciones.	0.198287
azufre.	0.197584
Rica.	0.197349
hl.	0.197000
Thors.	0.196792
sabemos.	0.196574
poderes.	0.196442
aprobado.	0.196360
déficit.	0.196266
bosque.	0.196047
ejecución.	0.195587
Goma.	0.195534
masas.	0.194835
aislado.	0.194514
llaga.	0.194342
Euratom.	0.193549
húngara.	0.193107
pensiones.	0.192928
limpias.	0.192739
Fiori.	0.192161
consulta.	0.191999
UNESCO.	0.191480
Myanmar.	0.191334
Martin.	0.191248
económicas.	0.190945
adoptado.	0.190773
suizo.	0.190456
Delors.	0.189720
Turismo.	0.189659
valía.	0.189431
Escocia.	0.188864
ejes.	0.188797
agencias.	0.188504
escaso.	0.188481
secreto.	0.188236
Milán.	0.187797
medias.	0.187635
calado.	0.187324
Níger.	0.187005
cambie.	0.186591
pedido.	0.186568
tampoco.	0.186531
agraria.	0.185390
baratos.	0.184870
Ruhr.	0.184241
corta.	0.183324
serbia.	0.182795
quieren.	0.182241
marinos.	0.181810
Velzen.	0.181705
comida.	0.181697
Aznar.	0.181496
suelos.	0.181238
heridos.	0.180295
diferentes.	0.179526
Buzek.	0.179473
inversa.	0.178775
ágil.	0.178634
Hitler.	0.178457
Birmania.	0.178102
quiebra.	0.177950
Tibet.	0.177106
serios.	0.175979
Moura.	0.175347
plural.	0.175335
bando.	0.175111
queremos.	0.174967
ECOFIN.	0.174762
Mundus.	0.174633
alarma.	0.174382
móviles.	0.173771
bacalao.	0.173561
Ohrid.	0.173038
cercano.	0.172421
totalidad.	0.172420
Weber.	0.172043
Turín.	0.171468
habla.	0.171182
aumentar.	0.170796
Dijk.	0.170687
rango.	0.170676
agrario.	0.170382
Navidad.	0.169629
CSU.	0.169361
aplica.	0.169116
calles.	0.168623
fruto.	0.168577
miseria.	0.168477
STCW.	0.168048
océano.	0.167700
continuar.	0.167654
vagas.	0.166919
liberal.	0.166886
loable.	0.166573
derecha.	0.166494
Rocard.	0.166118
importantes.	0.165966
Pronk.	0.165202
Watts.	0.164949
barro.	0.164906
tonta.	0.164788
Presidente.	0.164438
pequeñas.	0.164362
pequeña.	0.164019
preciso.	0.163990
-cf.	0.163937
T.G.	0.163937
T.D.	0.163937
Div.	0.163937
jus.	0.163937
P.E.	0.163937
RIV.	0.163937
i.e.	0.163937
E.M.	0.163937
W.B.	0.163937
S.S.	0.163937
A.J.	0.163937
A.L.	0.163937
num.	0.163937
B.A.	0.163937
Cía.	0.163937
D.R.	0.163937
C.N.	0.163937
C.H.	0.163937
R.W.	0.163937
R.D.	0.163937
-Vd.	0.163937
H.C.	0.163937
c.c.	0.163937
vanas.	0.163689
opiniones.	0.163052
cajón.	0.162355
respaldo.	0.160904
sanitaria.	0.160867
ETAP.	0.160750
juez.	0.159883
excepción.	0.159587
Ocalan.	0.159554
Watson.	0.159122
tortura.	0.158854
impunes.	0.158827
injusto.	0.158283
laborales.	0.157207
serbio.	0.157174
armados.	0.156721
liras.	0.155851
pacientes.	0.155535
puede.	0.155188
acertada.	0.154957
sobra.	0.153832
Solana.	0.153150
fuerzas.	0.151976
Frontex.	0.151767
drama.	0.151701
quejas.	0.151365
lácteos.	0.150796
Ferber.	0.150194
sitios.	0.149716
ALE.	0.149462
sistemas.	0.148592
deberes.	0.148410
rotos.	0.148367
mixtas.	0.147505
fusión.	0.147295
Somalia.	0.146911
clero.	0.146537
análisis.	0.146520
negras.	0.146477
supuesto.	0.146144
pues.	0.145807
aviones.	0.145329
Camboya.	0.145308
cortos.	0.143841
ELISE.	0.143493
padre.	0.142962
Cáucaso.	0.142860
deprisa.	0.142821
montaña.	0.142033
Mancha.	0.141692
usual.	0.141418
producción.	0.140454
voluntad.	0.140222
rodeos.	0.139823
repita.	0.139593
muertos.	0.138971
marfil.	0.138810
radical.	0.138803
Copenhague.	0.138781
lentos.	0.138641
Lucas.	0.138027
saberlo.	0.136853
Europeas.	0.136643
penas.	0.136636
campaña.	0.136550
étnicos.	0.136335
circo.	0.135168
masivo.	0.134765
actualidad.	0.133896
S.E.M.	0.133119
presupuesto.	0.132888
Hänsch.	0.132737
jurídicos.	0.132566
viajes.	0.131661
enteras.	0.130994
Kroes.	0.130873
adicional.	0.130818
multas.	0.130610
innovación.	0.130566
Naval.	0.129967
Abbas.	0.129635
MCP.	0.129428
óptimo.	0.129381
polacos.	0.129187
lejana.	0.128845
patata.	0.128181
pasados.	0.128137
mudos.	0.128101
maneras.	0.128084
noventa.	0.128076
algas.	0.127510
necesidad.	0.127404
Luka.	0.127083
externos.	0.126338
hilo.	0.126313
Agenda.	0.126162
necesarios.	0.125873
pero.	0.125406
deseamos.	0.125198
